10.049316,76.3444793
10.0492949,76.3444125
10.0492728,76.3443036
10.0492925,76.3442083
10.0492914,76.3441212
10.0492633,76.3440527
10.04927,76.3439369
10.0492609,76.3438513
10.0492624,76.3438035
10.049248,76.3437259
10.0492551,76.3436348
10.0492613,76.343564
10.0492561,76.3434228
10.0492606,76.3433359
10.0492539,76.3432509
10.0492478,76.3431674
10.0492599,76.3430958
10.0492543,76.3430345
10.0492595,76.3429735
10.0492478,76.3429226
10.0492435,76.3429126
10.0492429,76.3428975
10.0492355,76.3428555
10.0492248,76.3428227
10.0492274,76.3428197
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492241,76.3428155
10.0492285,76.3428424
10.0492241,76.3428112
10.0492321,76.3427762
10.0492322,76.3427216
10.0492365,76.3426686
10.0492339,76.3426164
10.0492359,76.3425257
10.049246,76.3424462
10.049231,76.3423435
10.0491899,76.3422656
10.0491792,76.3421641
10.0491689,76.3420585
10.0491558,76.3419495
10.049147,76.3418389
10.0491389,76.3417332
10.049133,76.3416315
10.0491244,76.3415295
10.0491136,76.3414286
10.0491011,76.3413321
10.0490894,76.3412366
10.0490821,76.3411483
10.0490722,76.3410608
10.0490652,76.3409773
10.0490513,76.3408887
10.0490452,76.340806
10.0490389,76.3407209
10.0490391,76.3406185
10.0490311,76.3405176
10.0490289,76.3404162
10.0490154,76.3403098
10.0489998,76.3401949
10.0489854,76.3400826
10.048984,76.3399661
10.0489805,76.3398505
10.0489735,76.3397318
10.0489731,76.3396103
10.0489683,76.3394922
10.0489666,76.3393715
10.0489668,76.3392493
10.0489662,76.3391366
10.0489522,76.3390186
10.0489409,76.3388993
10.0489352,76.3387897
10.048929,76.3386765
10.0489189,76.3385573
10.0489083,76.3384436
10.048902,76.3383389
10.0489155,76.3382307
10.0489422,76.3381244
10.0489731,76.3380209
10.0490105,76.3379131
10.0490585,76.3377964
10.0491168,76.3376841
10.0491862,76.337571
10.0492599,76.3374623
10.0493355,76.3373553
10.0494103,76.3372466
10.0494922,76.3371394
10.0495678,76.3370291
10.049645,76.336918
10.0497268,76.3368067
10.0498105,76.3366913
10.0498922,76.3365758
10.049974,76.3364649
10.0500535,76.3363561
10.0501307,76.3362502
10.0502076,76.3361469
10.0502866,76.3360466
10.0503609,76.3359474
10.0504277,76.3358573
10.0504889,76.3357783
10.0505395,76.3357114
10.0505814,76.3356534
10.0506199,76.3356024
10.0506558,76.3355532
10.0506921,76.3355045
10.0507285,76.335462
10.0507591,76.335424
10.0507876,76.3353872
10.0508177,76.3353488
10.050848,76.3353081
10.0508813,76.3352655
10.0509153,76.3352233
10.0509496,76.3351805
10.0509846,76.3351373
10.0510206,76.3350936
10.0510594,76.3350472
10.051101,76.334996
10.0511469,76.334938
10.0511976,76.3348794
10.0512471,76.3348205
10.0512979,76.3347583
10.0513497,76.3346923
10.0514013,76.3346229
10.0514533,76.334551
10.0515032,76.3344807
10.0515473,76.3344164
10.0515842,76.3343604
10.0516161,76.3343129
10.0516414,76.3342746
10.0516574,76.3342484
10.0516637,76.3342345
10.051663,76.3342316
10.0516635,76.3342294
10.051664,76.334229
10.051664,76.334229
10.051664,76.334229
10.051664,76.334229
10.051664,76.334229
10.051664,76.334229
10.051664,76.334229
10.0516801,76.3342115
10.0516979,76.3341923
10.0517256,76.334158
10.0517571,76.334117
10.0517894,76.3340717
10.0518277,76.3340201
10.0518717,76.3339588
10.0519196,76.3338895
10.0519703,76.3338153
10.0520205,76.3337363
10.0520687,76.3336538
10.0521163,76.3335663
10.0521662,76.3334756
10.052216,76.3333828
10.0522664,76.3332866
10.0523168,76.3331873
10.0523671,76.3330848
10.0524188,76.332978
10.0524706,76.3328703
10.052522,76.3327631
10.0525722,76.3326579
10.0526219,76.3325546
10.0526677,76.3324537
10.0527158,76.3323564
10.0527613,76.3322631
10.0528045,76.3321729
10.052846,76.3320876
10.0528823,76.3320097
10.0529151,76.3319391
10.0529435,76.3318781
10.0529641,76.3318281
10.0529776,76.3317894
10.0529865,76.3317646
10.052991,76.3317541
10.0529921,76.3317534
10.0529943,76.3317531
10.0529956,76.3317531
10.0529956,76.3317531
10.0529956,76.3317531
10.0529956,76.3317531
10.0529956,76.3317531
10.0529956,76.3317531
10.0530052,76.3317316
10.0530168,76.3317127
10.0530355,76.3316832
10.0530585,76.3316446
10.0530862,76.3315946
10.0531187,76.3315327
10.0531568,76.3314636
10.0531978,76.3313871
10.0532408,76.3313025
10.0532852,76.3312106
10.0533319,76.3311109
10.0533792,76.3310086
10.0534289,76.3309048
10.0534777,76.3307997
10.0535208,76.3306904
10.0535571,76.3305796
10.0535883,76.3304652
10.0536153,76.3303482
10.0536401,76.3302288
10.0536629,76.3301064
10.0536831,76.3299866
10.0537023,76.3298681
10.05372,76.329746
10.0537374,76.3296183
10.0537549,76.3294876
10.0537731,76.3293565
10.0537909,76.3292293
10.0538099,76.3291048
10.0538311,76.328978
10.0538534,76.3288492
10.0538747,76.3287209
10.0538957,76.3285929
10.0539176,76.328464
10.0539364,76.3283344
10.0539503,76.3282078
10.053963,76.3280842
10.0539777,76.3279615
10.0539942,76.3278407
10.0540117,76.3277216
10.054028,76.3276011
10.0540424,76.3274778
10.0540564,76.3273513
10.054069,76.3272277
10.0540811,76.3271124
10.0540944,76.3270042
10.0541081,76.3269051
10.0541223,76.3268134
10.054137,76.3267279
10.0541529,76.3266507
10.054166,76.3265833
10.054174,76.3265301
10.0541799,76.326497
10.0541834,76.3264832
10.0541844,76.3264802
10.0541845,76.3264801
10.0541848,76.3264792
10.0541848,76.3264792
10.0541848,76.3264792
10.0541848,76.3264792
10.0541901,76.3264626
10.054198,76.326441
10.0542127,76.3264045
10.0542291,76.32636
10.0542452,76.3263132
10.0542628,76.3262592
10.0542834,76.3261946
10.0543063,76.3261208
10.0543301,76.3260341
10.0543571,76.3259369
10.0543869,76.3258315
10.0544185,76.3257214
10.0544527,76.3256076
10.0544933,76.3254886
10.0545408,76.3253648
10.0545908,76.3252398
10.0546393,76.3251171
10.0546856,76.3249967
10.0547317,76.3248834
10.0547773,76.3247818
10.0548177,76.3246912
10.0548531,76.3246113
10.0548879,76.3245357
10.0549157,76.3244555
10.0549338,76.3243704
10.0549444,76.3242824
10.0549501,76.3241994
10.0549542,76.3241228
10.0549549,76.3240498
10.0549536,76.3239808
10.0549522,76.323915
10.0549502,76.3238521
10.0549485,76.3237959
10.0549441,76.3237457
10.0549431,76.3237065
10.0549415,76.3236841
10.0549422,76.3236812
10.054944,76.3236835
10.0549446,76.3236866
